2024-06-03 10:16:06,796 INFO    SenderThread:3609715 [sender.py:send_request_defer():609] handle sender defer: 14
2024-06-03 10:16:06,797 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: poll_exit
2024-06-03 10:16:06,797 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: poll_exit
2024-06-03 10:16:06,797 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: internal_messages
2024-06-03 10:16:06,797 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: server_info
2024-06-03 10:16:06,798 DEBUG   SenderThread:3609715 [sender.py:send_request():405] send_request: server_info
2024-06-03 10:16:06,838 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: get_summary
2024-06-03 10:16:06,839 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: sampled_history
2024-06-03 10:16:06,880 DEBUG   HandlerThread:3609715 [handler.py:handle_request():158] handle_request: shutdown
2024-06-03 10:16:06,880 INFO    HandlerThread:3609715 [handler.py:finish():882] shutting down handler
2024-06-03 10:16:07,798 INFO    WriterThread:3609715 [datastore.py:close():296] close: /scratch4/lisik3/emcmaho7/SIEEG_analysis/wandb/run-20240603_101555-jdg5727v/run-jdg5727v.wandb
2024-06-03 10:16:07,841 INFO    SenderThread:3609715 [sender.py:finish():1545] shutting down sender
2024-06-03 10:16:07,841 INFO    SenderThread:3609715 [file_pusher.py:finish():169] shutting down file pusher
2024-06-03 10:16:07,841 INFO    SenderThread:3609715 [file_pusher.py:join():175] waiting for file pusher
